source,data_type,date,year,stock_code,company_name,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,MA5,MA10,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,financial_indicator,financial_value,news_title,news_source,news_time,news_summary,news_link,news_time_range
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,44.982236,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.035796,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,21.001152,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.776064,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,13136980000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,21.28264,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.896132,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4718212000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.02084,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.776064,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,14.484275,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.749708,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.617151,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,13136980000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,14.727227,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.656408,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,9.223531,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,32144135000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,10579792000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,18.406466,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.749708,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,2000.11524,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,3.035796,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.735687,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4718212000.0,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,55.017763,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,17.698208,,,,,,
stock,financial,2010-09-30,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,17.995069,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,34.866935,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,23.280943,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.726941,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,17971773000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,5.171364,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,43.554732,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,18.31,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,21.711358,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,6.239944,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.056841,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.508109,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6246537000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,9.000459,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.027401,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.9,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,95.394115,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,13137.950616,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,5.171364,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.9,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,1.206634,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,22045723000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,6143737000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,24.908656,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,2071.135858,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,10171825000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.955407,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.955407,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,9.616281,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,9.616281,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.844157,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,3.460682,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.323809,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.857753,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,43.554732,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6246537000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.548732,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,6246537000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,43.554732,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,23.32,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,19.238807,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,24.367553,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,1.206634,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,6246537000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,23.32,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,22.761964,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1.9,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,33197535000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,18.75,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6143737000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.955407,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,56.445267,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,34.866935,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,17971773000.0,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6.239944,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,95.394115,,,,,,
stock,financial,2010-12-31,2010,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,21.432864,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.746135,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,6.12524,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,6.662139,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,10.315617,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,47.378555,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,22.195569,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,10.315617,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.007577,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.123786,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.197403,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.668583,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.313036,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,6.927337,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,0.69,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,52.621444,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2755081000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,2395044000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.548732,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2402199000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.785341,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,5815038000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,21.729504,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.69,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,21346550000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6.98,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,6.948032,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,95.548328,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.852531,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,5815038000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.668583,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,52.621444,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,35950071000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2395044000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,8.886253,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,2402199000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6.12524,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.69,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.854199,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.313036,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,6.68,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,41.310116,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,95.548328,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,11876.908361,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2402199000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,22.463472,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,41.310116,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,2402199000.0,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,3.670921,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,9.735283,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,42.377061,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.313036,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,52.621444,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,6.98,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,3.670921,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,52.219225,,,,,,
stock,financial,2011-03-31,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,2146.347288,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,13.225179,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1.36,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4731138000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,38152395000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,49.83196,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,12.4,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.24383,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,10.947558,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,22.134066,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4731138000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,49.83196,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,6.672779,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,2.600689,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,13.3,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,95.522319,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.36,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,12137267000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,2.600689,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.483656,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,12.37,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,31613008000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,13.263491,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,2133.298918,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,6090059000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4718078000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,22.332989,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.36,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,95.522319,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,21.993634,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4731138000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,49.83196,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,12137267000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,9.059905,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4718078000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,10.947558,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.75605,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,50.168039,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,4.414582,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,9.059905,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,13.3,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,38.974596,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.483656,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.599234,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,38.974596,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.966018,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.548732,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,11707.31975,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.599234,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,10.299978,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,56.002649,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.015374,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4731138000.0,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.599234,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,42.895849,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.817693,,,,,,
stock,financial,2011-06-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.86585,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,-2.057926,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,10.381976,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,17883161000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,21.959579,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,12614.926044,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,13.60593,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,16.84022,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,62.925743,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,20701401000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.486319,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,7745077000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,57.581125,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,94.061835,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,3.592097,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,0.862822,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,71686264000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,37.413298,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,7603896000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,7568304000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,1628.976752,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,20701401000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.800764,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,10882540000.0,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,3.486319,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,0.800764,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,14.940277,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,4.040598,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.021403,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,17.64,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,11.03,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.01,,,,,,
stock,financial,2011-09-30,2011,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,10.908219,,,,,,
